patch_id,month,t2m_c,tp_mm,ssrd_mj_m2,swvl1,valid,confidence,source_version
10002,10,13.915429687500023,103.95000595599413,273.882241,0.3528289794921875,True,1.0,m2_m3_auto_center_v1
10002,11,10.102929687500023,76.98372239246964,159.08064,0.376556396484375,True,1.0,m2_m3_auto_center_v1
10002,12,9.422753906250023,108.82629617117345,77.020368,0.402679443359375,True,1.0,m2_m3_auto_center_v1
10003,1,5.512902832031273,47.4080799613148,106.523936,0.3587646484375,True,1.0,m2_m3_auto_center_v1
10003,2,7.449365234375023,48.808615654706955,226.021992,0.379150390625,True,1.0,m2_m3_auto_center_v1
10003,3,9.169091796875023,54.43728424143046,332.106658,0.3720855712890625,True,1.0,m2_m3_auto_center_v1
10003,4,10.583886718750023,35.6844300404191,527.71578,0.3149871826171875,True,1.0,m2_m3_auto_center_v1
10003,5,12.738183593750023,46.237837290391326,635.1071059999999,0.2865753173828125,True,1.0,m2_m3_auto_center_v1
10003,6,17.182519531250023,92.61023718863726,651.27354,0.3037261962890625,True,1.0,m2_m3_auto_center_v1
10003,7,19.896630859375023,32.896869466640055,741.069322,0.1951141357421875,True,1.0,m2_m3_auto_center_v1
10003,8,18.953515625000023,54.676946019753814,561.3411179999999,0.2443084716796875,True,1.0,m2_m3_auto_center_v1
10003,9,16.470605468750023,50.71874940767884,371.13828,0.2363739013671875,True,1.0,m2_m3_auto_center_v1
10003,10,13.456445312500023,56.83091748505831,270.32499099999995,0.29779052734375,True,1.0,m2_m3_auto_center_v1
10003,11,8.665429687500023,50.89052254334092,155.33736,0.3272552490234375,True,1.0,m2_m3_auto_center_v1
10003,12,8.252832031250023,63.26601072214544,79.286964,0.3756866455078125,True,1.0,m2_m3_auto_center_v1
10004,1,6.360559082031273,57.43786529637873,111.228868,0.379150390625,True,1.0,m2_m3_auto_center_v1
10004,2,7.976708984375023,63.53170797228813,223.792408,0.388763427734375,True,1.0,m2_m3_auto_center_v1
10004,3,9.305810546875023,74.32548026554286,349.449856,0.38677978515625,True,1.0,m2_m3_auto_center_v1
10004,4,10.587792968750023,56.41611758619547,529.2049199999999,0.3588714599609375,True,1.0,m2_m3_auto_center_v1
10004,5,12.603417968750023,46.80370888672769,667.4763760000001,0.3358917236328125,True,1.0,m2_m3_auto_center_v1
10004,6,16.260644531250023,99.45255238562822,659.20494,0.355010986328125,True,1.0,m2_m3_auto_center_v1
10004,7,18.976708984375023,39.858706877566874,767.455592,0.265838623046875,True,1.0,m2_m3_auto_center_v1
10004,8,18.262109375000023,71.5006550308317,587.2879939999999,0.3126678466796875,True,1.0,m2_m3_auto_center_v1
10004,9,16.402246093750023,91.96464205160737,384.53142,0.31341552734375,True,1.0,m2_m3_auto_center_v1
10004,10,13.634179687500023,70.78808266669512,272.997253,0.33349609375,True,1.0,m2_m3_auto_center_v1
10004,11,9.544335937500023,66.27165013924241,163.7952,0.349639892578125,True,1.0,m2_m3_auto_center_v1
10004,12,9.077050781250023,110.37308885715902,79.273324,0.3986358642578125,True,1.0,m2_m3_auto_center_v1
10005,1,6.583215332031273,75.44944272376597,111.53018800000001,0.387115478515625,True,1.0,m2_m3_auto_center_v1
10005,2,8.216943359375023,72.50971719622612,224.227864,0.3891143798828125,True,1.0,m2_m3_auto_center_v1
10005,3,9.374169921875023,101.39054129831493,348.56827799999996,0.3930511474609375,True,1.0,m2_m3_auto_center_v1
10005,4,10.732324218750023,62.621855176985264,521.6862,0.3583221435546875,True,1.0,m2_m3_auto_center_v1
10005,5,12.597558593750023,55.736627196893096,658.661898,0.33154296875,True,1.0,m2_m3_auto_center_v1
10005,6,16.284082031250023,90.38735646754503,650.60946,0.3467864990234375,True,1.0,m2_m3_auto_center_v1
10005,7,19.000146484375023,43.29019843135029,762.599132,0.2264404296875,True,1.0,m2_m3_auto_center_v1
10005,8,18.254296875000023,81.26066974364221,583.482062,0.3087921142578125,True,1.0,m2_m3_auto_center_v1
10005,9,16.574121093750023,111.9824149645865,383.66418,0.309112548828125,True,1.0,m2_m3_auto_center_v1
10005,10,13.815820312500023,77.74183619767427,270.353945,0.335174560546875,True,1.0,m2_m3_auto_center_v1
10005,11,9.884179687500023,80.24260634556413,164.10288,0.3585357666015625,True,1.0,m2_m3_auto_center_v1
10005,12,9.287988281250023,148.99993874132633,79.84855999999999,0.4084930419921875,True,1.0,m2_m3_auto_center_v1
10006,1,6.360559082031273,57.43786529637873,111.228868,0.379150390625,True,1.0,m2_m3_auto_center_v1
10006,2,7.976708984375023,63.53170797228813,223.792408,0.388763427734375,True,1.0,m2_m3_auto_center_v1
10006,3,9.305810546875023,74.32548026554286,349.449856,0.38677978515625,True,1.0,m2_m3_auto_center_v1
10006,4,10.587792968750023,56.41611758619547,529.2049199999999,0.3588714599609375,True,1.0,m2_m3_auto_center_v1
10006,5,12.603417968750023,46.80370888672769,667.4763760000001,0.3358917236328125,True,1.0,m2_m3_auto_center_v1
10006,6,16.260644531250023,99.45255238562822,659.20494,0.355010986328125,True,1.0,m2_m3_auto_center_v1
10006,7,18.976708984375023,39.858706877566874,767.455592,0.265838623046875,True,1.0,m2_m3_auto_center_v1
10006,8,18.262109375000023,71.5006550308317,587.2879939999999,0.3126678466796875,True,1.0,m2_m3_auto_center_v1
10006,9,16.402246093750023,91.96464205160737,384.53142,0.31341552734375,True,1.0,m2_m3_auto_center_v1
10006,10,13.634179687500023,70.78808266669512,272.997253,0.33349609375,True,1.0,m2_m3_auto_center_v1
10006,11,9.544335937500023,66.27165013924241,163.7952,0.349639892578125,True,1.0,m2_m3_auto_center_v1
10006,12,9.077050781250023,110.37308885715902,79.273324,0.3986358642578125,True,1.0,m2_m3_auto_center_v1
10007,1,6.796105957031273,54.5184297952801,110.81322,0.3805694580078125,True,1.0,m2_m3_auto_center_v1
10007,2,7.939599609375023,67.21232458949089,220.547656,0.3908233642578125,True,1.0,m2_m3_auto_center_v1
10007,3,9.163232421875023,58.948551188223064,350.46950799999996,0.3826751708984375,True,1.0,m2_m3_auto_center_v1
10007,4,9.861230468750023,41.550868190824986,539.1650999999999,0.3501739501953125,True,1.0,m2_m3_auto_center_v1
10007,5,12.105371093750023,29.39149341545999,682.323144,0.313934326171875,True,1.0,m2_m3_auto_center_v1
10007,6,15.131738281250023,91.38826746493578,670.34382,0.34088134765625,True,1.0,m2_m3_auto_center_v1
10007,7,17.857568359375023,32.67098276410252,771.785486,0.270416259765625,True,1.0,m2_m3_auto_center_v1
10007,8,17.762109375000023,59.776257490739226,592.8913679999999,0.298370361328125,True,1.0,m2_m3_auto_center_v1
10007,9,16.370996093750023,82.10148895159364,387.0342,0.30487060546875,True,1.0,m2_m3_auto_center_v1
10007,10,13.915429687500023,103.95000595599413,273.882241,0.3528289794921875,True,1.0,m2_m3_auto_center_v1
10007,11,10.102929687500023,76.98372239246964,159.08064,0.376556396484375,True,1.0,m2_m3_auto_center_v1
10007,12,9.422753906250023,108.82629617117345,77.020368,0.402679443359375,True,1.0,m2_m3_auto_center_v1
10008,1,6.360559082031273,57.43786529637873,111.228868,0.379150390625,True,1.0,m2_m3_auto_center_v1
10008,2,7.976708984375023,63.53170797228813,223.792408,0.388763427734375,True,1.0,m2_m3_auto_center_v1
10008,3,9.305810546875023,74.32548026554286,349.449856,0.38677978515625,True,1.0,m2_m3_auto_center_v1
10008,4,10.587792968750023,56.41611758619547,529.2049199999999,0.3588714599609375,True,1.0,m2_m3_auto_center_v1
10008,5,12.603417968750023,46.80370888672769,667.4763760000001,0.3358917236328125,True,1.0,m2_m3_auto_center_v1
10008,6,16.260644531250023,99.45255238562822,659.20494,0.355010986328125,True,1.0,m2_m3_auto_center_v1
10008,7,18.976708984375023,39.858706877566874,767.455592,0.265838623046875,True,1.0,m2_m3_auto_center_v1
10008,8,18.262109375000023,71.5006550308317,587.2879939999999,0.3126678466796875,True,1.0,m2_m3_auto_center_v1
10008,9,16.402246093750023,91.96464205160737,384.53142,0.31341552734375,True,1.0,m2_m3_auto_center_v1
10008,10,13.634179687500023,70.78808266669512,272.997253,0.33349609375,True,1.0,m2_m3_auto_center_v1
10008,11,9.544335937500023,66.27165013924241,163.7952,0.349639892578125,True,1.0,m2_m3_auto_center_v1
10008,12,9.077050781250023,110.37308885715902,79.273324,0.3986358642578125,True,1.0,m2_m3_auto_center_v1
10009,1,5.512902832031273,47.4080799613148,106.523936,0.3587646484375,True,1.0,m2_m3_auto_center_v1
10009,2,7.449365234375023,48.808615654706955,226.021992,0.379150390625,True,1.0,m2_m3_auto_center_v1
10009,3,9.169091796875023,54.43728424143046,332.106658,0.3720855712890625,True,1.0,m2_m3_auto_center_v1
10009,4,10.583886718750023,35.6844300404191,527.71578,0.3149871826171875,True,1.0,m2_m3_auto_center_v1
10009,5,12.738183593750023,46.237837290391326,635.1071059999999,0.2865753173828125,True,1.0,m2_m3_auto_center_v1
10009,6,17.182519531250023,92.61023718863726,651.27354,0.3037261962890625,True,1.0,m2_m3_auto_center_v1
10009,7,19.896630859375023,32.896869466640055,741.069322,0.1951141357421875,True,1.0,m2_m3_auto_center_v1
10009,8,18.953515625000023,54.676946019753814,561.3411179999999,0.2443084716796875,True,1.0,m2_m3_auto_center_v1
10009,9,16.470605468750023,50.71874940767884,371.13828,0.2363739013671875,True,1.0,m2_m3_auto_center_v1
10009,10,13.456445312500023,56.83091748505831,270.32499099999995,0.29779052734375,True,1.0,m2_m3_auto_center_v1
10009,11,8.665429687500023,50.89052254334092,155.33736,0.3272552490234375,True,1.0,m2_m3_auto_center_v1
10009,12,8.252832031250023,63.26601072214544,79.286964,0.3756866455078125,True,1.0,m2_m3_auto_center_v1
10010,1,6.508996582031273,49.98060152865946,110.718484,0.3687286376953125,True,1.0,m2_m3_auto_center_v1
10010,2,7.841943359375023,61.72926351428032,221.062408,0.382720947265625,True,1.0,m2_m3_auto_center_v1
10010,3,9.122216796875023,56.16515583824366,350.971646,0.37274169921875,True,1.0,m2_m3_auto_center_v1
10010,4,10.078027343750023,46.964013017714024,537.7998,0.3363494873046875,True,1.0,m2_m3_auto_center_v1
10010,5,12.238183593750023,33.019076799973845,682.241738,0.29412841796875,True,1.0,m2_m3_auto_center_v1
10010,6,15.520410156250023,99.10542983561754,670.44858,0.3304443359375,True,1.0,m2_m3_auto_center_v1
10010,7,18.300927734375023,34.11060629878193,773.6327140000001,0.2400054931640625,True,1.0,m2_m3_auto_center_v1
10010,8,17.892968750000023,62.369797145947814,594.0203879999999,0.277191162109375,True,1.0,m2_m3_auto_center_v1
10010,9,16.269433593750023,79.84441006556153,387.42624,0.2831878662109375,True,1.0,m2_m3_auto_center_v1
10010,10,13.624414062500023,82.04107452183962,275.151567,0.325286865234375,True,1.0,m2_m3_auto_center_v1
10010,11,9.733789062500023,67.64851743355393,160.99715999999998,0.35260009765625,True,1.0,m2_m3_auto_center_v1
10010,12,9.176660156250023,97.08896442316473,77.62375200000001,0.3924713134765625,True,1.0,m2_m3_auto_center_v1
10011,1,6.409387207031273,76.79436937905848,111.85854,0.3881072998046875,True,1.0,m2_m3_auto_center_v1
10011,2,8.125146484375023,71.9197504222393,224.46194400000002,0.3899993896484375,True,1.0,m2_m3_auto_center_v1
10011,3,9.280419921875023,101.5931002330035,347.68886999999995,0.3938751220703125,True,1.0,m2_m3_auto_center_v1
10011,4,10.675683593750023,63.31699434667826,520.84212,0.3628692626953125,True,1.0,m2_m3_auto_center_v1
10011,5,12.519433593750023,58.87917778454721,654.639524,0.341461181640625,True,1.0,m2_m3_auto_center_v1
10011,6,16.295800781250023,90.45843500643969,649.4067600000001,0.3541107177734375,True,1.0,m2_m3_auto_center_v1
10011,7,18.964990234375023,42.523153708316386,760.4318599999999,0.245147705078125,True,1.0,m2_m3_auto_center_v1
10011,8,18.195703125000023,79.34502116404474,582.11397,0.317657470703125,True,1.0,m2_m3_auto_center_v1
10011,9,16.474511718750023,107.51541936770082,382.89036,0.31695556640625,True,1.0,m2_m3_auto_center_v1
10011,10,13.706445312500023,77.15517748147249,269.86650099999997,0.341064453125,True,1.0,m2_m3_auto_center_v1
10011,11,9.706445312500023,78.54566210880876,163.71408,0.361907958984375,True,1.0,m2_m3_auto_center_v1
10011,12,9.147363281250023,144.84366960823536,80.0172,0.4077301025390625,True,1.0,m2_m3_auto_center_v1
10012,1,5.512902832031273,47.4080799613148,106.523936,0.3587646484375,True,1.0,m2_m3_auto_center_v1
10012,2,7.449365234375023,48.808615654706955,226.021992,0.379150390625,True,1.0,m2_m3_auto_center_v1
10012,3,9.169091796875023,54.43728424143046,332.106658,0.3720855712890625,True,1.0,m2_m3_auto_center_v1
10012,4,10.583886718750023,35.6844300404191,527.71578,0.3149871826171875,True,1.0,m2_m3_auto_center_v1
10012,5,12.738183593750023,46.237837290391326,635.1071059999999,0.2865753173828125,True,1.0,m2_m3_auto_center_v1
10012,6,17.182519531250023,92.61023718863726,651.27354,0.3037261962890625,True,1.0,m2_m3_auto_center_v1
10012,7,19.896630859375023,32.896869466640055,741.069322,0.1951141357421875,True,1.0,m2_m3_auto_center_v1
10012,8,18.953515625000023,54.676946019753814,561.3411179999999,0.2443084716796875,True,1.0,m2_m3_auto_center_v1
10012,9,16.470605468750023,50.71874940767884,371.13828,0.2363739013671875,True,1.0,m2_m3_auto_center_v1
10012,10,13.456445312500023,56.83091748505831,270.32499099999995,0.29779052734375,True,1.0,m2_m3_auto_center_v1
10012,11,8.665429687500023,50.89052254334092,155.33736,0.3272552490234375,True,1.0,m2_m3_auto_center_v1
10012,12,8.252832031250023,63.26601072214544,79.286964,0.3756866455078125,True,1.0,m2_m3_auto_center_v1
10013,1,6.360559082031273,57.43786529637873,111.228868,0.379150390625,True,1.0,m2_m3_auto_center_v1
10013,2,7.976708984375023,63.53170797228813,223.792408,0.388763427734375,True,1.0,m2_m3_auto_center_v1
10013,3,9.305810546875023,74.32548026554286,349.449856,0.38677978515625,True,1.0,m2_m3_auto_center_v1
10013,4,10.587792968750023,56.41611758619547,529.2049199999999,0.3588714599609375,True,1.0,m2_m3_auto_center_v1
10013,5,12.603417968750023,46.80370888672769,667.4763760000001,0.3358917236328125,True,1.0,m2_m3_auto_center_v1
10013,6,16.260644531250023,99.45255238562822,659.20494,0.355010986328125,True,1.0,m2_m3_auto_center_v1
10013,7,18.976708984375023,39.858706877566874,767.455592,0.265838623046875,True,1.0,m2_m3_auto_center_v1
10013,8,18.262109375000023,71.5006550308317,587.2879939999999,0.3126678466796875,True,1.0,m2_m3_auto_center_v1
10013,9,16.402246093750023,91.96464205160737,384.53142,0.31341552734375,True,1.0,m2_m3_auto_center_v1
10013,10,13.634179687500023,70.78808266669512,272.997253,0.33349609375,True,1.0,m2_m3_auto_center_v1
10013,11,9.544335937500023,66.27165013924241,163.7952,0.349639892578125,True,1.0,m2_m3_auto_center_v1
10013,12,9.077050781250023,110.37308885715902,79.273324,0.3986358642578125,True,1.0,m2_m3_auto_center_v1
10014,1,4.665246582031273,49.742242554202676,107.736284,0.3591156005859375,True,1.0,m2_m3_auto_center_v1
10014,2,6.900537109375023,51.912616938352585,226.42519200000004,0.379730224609375,True,1.0,m2_m3_auto_center_v1
10014,3,8.637841796875023,63.063018722459674,326.92209399999996,0.374786376953125,True,1.0,m2_m3_auto_center_v1
10014,4,10.085839843750023,41.64921585470438,522.5342400000001,0.3206329345703125,True,1.0,m2_m3_auto_center_v1
10014,5,12.222558593750023,56.13204441033304,613.139576,0.302886962890625,True,1.0,m2_m3_auto_center_v1
10014,6,16.920800781250023,94.41111702471972,649.42044,0.3073577880859375,True,1.0,m2_m3_auto_center_v1
10014,7,19.615380859375023,36.71846596989781,733.192594,0.1894989013671875,True,1.0,m2_m3_auto_center_v1
10014,8,18.551171875000023,56.96376017294824,560.596312,0.2429046630859375,True,1.0,m2_m3_auto_center_v1
10014,9,15.880761718750023,45.025760773569345,366.70032000000003,0.2197418212890625,True,1.0,m2_m3_auto_center_v1
10014,10,12.724023437500023,61.29137147217989,268.390901,0.2854461669921875,True,1.0,m2_m3_auto_center_v1
10014,11,7.995507812500023,53.775685373693705,154.53108,0.3287200927734375,True,1.0,m2_m3_auto_center_v1
10014,12,7.715722656250023,61.64184375666082,79.4251,0.37481689453125,True,1.0,m2_m3_auto_center_v1
10015,1,6.354699707031273,86.36314258910716,112.38554,0.390655517578125,True,1.0,m2_m3_auto_center_v1
10015,2,8.095849609375023,74.64135810732841,224.306376,0.3919219970703125,True,1.0,m2_m3_auto_center_v1
10015,3,9.235498046875023,107.73546318523586,346.78367,0.3958740234375,True,1.0,m2_m3_auto_center_v1
10015,4,10.663964843750023,63.88964597135782,515.95086,0.36920166015625,True,1.0,m2_m3_auto_center_v1
10015,5,12.464746093750023,68.35949025116861,646.508968,0.352752685546875,True,1.0,m2_m3_auto_center_v1
10015,6,16.317285156250023,84.9686237052083,644.3619,0.3599090576171875,True,1.0,m2_m3_auto_center_v1
10015,7,18.953271484375023,40.63984064850956,756.056334,0.2668304443359375,True,1.0,m2_m3_auto_center_v1
10015,8,18.183984375000023,80.18620661459863,579.01428,0.32586669921875,True,1.0,m2_m3_auto_center_v1
10015,9,16.476464843750023,107.39471996203065,382.4355,0.3281097412109375,True,1.0,m2_m3_auto_center_v1
10015,10,13.716210937500023,79.4262858107686,268.243031,0.3494720458984375,True,1.0,m2_m3_auto_center_v1
10015,11,9.647851562500023,81.20060199871659,163.06716,0.367095947265625,True,1.0,m2_m3_auto_center_v1
10015,12,9.077050781250023,150.1977387815714,80.255528,0.40850830078125,True,1.0,m2_m3_auto_center_v1
10016,1,5.106652832031273,49.170596757903695,105.79568400000001,0.3536224365234375,True,1.0,m2_m3_auto_center_v1
10016,2,7.209130859375023,49.6261827647686,226.408168,0.376312255859375,True,1.0,m2_m3_auto_center_v1
10016,3,9.042138671875023,60.31403399538249,327.35404800000003,0.3713531494140625,True,1.0,m2_m3_auto_center_v1
10016,4,10.574121093750023,35.17033997923136,525.64104,0.3069305419921875,True,1.0,m2_m3_auto_center_v1
10016,5,12.703027343750023,50.0506570097059,622.759186,0.279022216796875,True,1.0,m2_m3_auto_center_v1
10016,6,17.389550781250023,92.43924636393785,653.88414,0.29315185546875,True,1.0,m2_m3_auto_center_v1
10016,7,20.109521484375023,34.680866287089884,735.821208,0.181182861328125,True,1.0,m2_m3_auto_center_v1
10016,8,19.051171875000023,56.19348189793527,559.431456,0.2359771728515625,True,1.0,m2_m3_auto_center_v1
10016,9,16.349511718750023,45.48330092802644,369.79157999999995,0.219482421875,True,1.0,m2_m3_auto_center_v1
10016,10,13.204492187500023,53.118337877094746,271.101479,0.2750091552734375,True,1.0,m2_m3_auto_center_v1
10016,11,8.407617187500023,53.385423962026834,153.87336,0.3190765380859375,True,1.0,m2_m3_auto_center_v1
10016,12,7.959863281250023,64.16886462830007,79.521448,0.372039794921875,True,1.0,m2_m3_auto_center_v1
10017,1,5.512902832031273,47.4080799613148,106.523936,0.3587646484375,True,1.0,m2_m3_auto_center_v1
10017,2,7.449365234375023,48.808615654706955,226.021992,0.379150390625,True,1.0,m2_m3_auto_center_v1
10017,3,9.169091796875023,54.43728424143046,332.106658,0.3720855712890625,True,1.0,m2_m3_auto_center_v1
10017,4,10.583886718750023,35.6844300404191,527.71578,0.3149871826171875,True,1.0,m2_m3_auto_center_v1
10017,5,12.738183593750023,46.237837290391326,635.1071059999999,0.2865753173828125,True,1.0,m2_m3_auto_center_v1
10017,6,17.182519531250023,92.61023718863726,651.27354,0.3037261962890625,True,1.0,m2_m3_auto_center_v1
10017,7,19.896630859375023,32.896869466640055,741.069322,0.1951141357421875,True,1.0,m2_m3_auto_center_v1
10017,8,18.953515625000023,54.676946019753814,561.3411179999999,0.2443084716796875,True,1.0,m2_m3_auto_center_v1
10017,9,16.470605468750023,50.71874940767884,371.13828,0.2363739013671875,True,1.0,m2_m3_auto_center_v1
10017,10,13.456445312500023,56.83091748505831,270.32499099999995,0.29779052734375,True,1.0,m2_m3_auto_center_v1
10017,11,8.665429687500023,50.89052254334092,155.33736,0.3272552490234375,True,1.0,m2_m3_auto_center_v1
10017,12,8.252832031250023,63.26601072214544,79.286964,0.3756866455078125,True,1.0,m2_m3_auto_center_v1
10018,1,6.317590332031273,46.67914495803416,110.61977999999999,0.3607330322265625,True,1.0,m2_m3_auto_center_v1
10018,2,7.773583984375023,58.45315381884575,222.73120799999998,0.381500244140625,True,1.0,m2_m3_auto_center_v1
10018,3,9.350732421875023,56.64880282711238,350.52022400000004,0.3716888427734375,True,1.0,m2_m3_auto_center_v1
10018,4,10.626855468750023,52.58637014776468,533.1638399999999,0.3338470458984375,True,1.0,m2_m3_auto_center_v1
10018,5,12.704980468750023,40.96668562851846,675.5174039999999,0.2965850830078125,True,1.0,m2_m3_auto_center_v1
10018,6,16.276269531250023,105.56061286479235,664.9120200000001,0.3295745849609375,True,1.0,m2_m3_auto_center_v1
10018,7,19.066552734375023,38.580068037845194,771.958094,0.2246551513671875,True,1.0,m2_m3_auto_center_v1
10018,8,18.348046875000023,68.12852225266397,590.746664,0.272125244140625,True,1.0,m2_m3_auto_center_v1
10018,9,16.392480468750023,83.18800712004304,385.73825999999997,0.2741241455078125,True,1.0,m2_m3_auto_center_v1
10018,10,13.550195312500023,65.41715282946825,275.002333,0.3028411865234375,True,1.0,m2_m3_auto_center_v1
10018,11,9.475976562500023,58.986099902540445,163.76808,0.3271026611328125,True,1.0,m2_m3_auto_center_v1
10018,12,9.043847656250023,89.4496978726238,78.62964,0.3839111328125,True,1.0,m2_m3_auto_center_v1
10019,1,5.128137207031273,48.57285157777369,107.131784,0.3587493896484375,True,1.0,m2_m3_auto_center_v1
10019,2,7.201318359375023,50.35696551203728,226.225776,0.3796539306640625,True,1.0,m2_m3_auto_center_v1
10019,3,8.948388671875023,58.736984501592815,329.518344,0.373565673828125,True,1.0,m2_m3_auto_center_v1
10019,4,10.382714843750023,38.653635419905186,525.13224,0.317718505859375,True,1.0,m2_m3_auto_center_v1
10019,5,12.523339843750023,51.17685697041452,624.128394,0.293731689453125,True,1.0,m2_m3_auto_center_v1
10019,6,17.094628906250023,93.5125770047307,650.35704,0.303741455078125,True,1.0,m2_m3_auto_center_v1
10019,7,19.810693359375023,34.80951546225697,737.1361039999999,0.192535400390625,True,1.0,m2_m3_auto_center_v1
10019,8,18.808984375000023,55.813308572396636,560.975814,0.2452850341796875,True,1.0,m2_m3_auto_center_v1
10019,9,16.222558593750023,47.85616183653474,368.9217,0.2301025390625,True,1.0,m2_m3_auto_center_v1
10019,10,13.126367187500023,59.07661933451891,269.358473,0.2933349609375,True,1.0,m2_m3_auto_center_v1
10019,11,8.376367187500023,52.31701070442796,154.93668,0.3286285400390625,True,1.0,m2_m3_auto_center_v1
10019,12,8.016503906250023,62.4275968875736,79.356156,0.3751373291015625,True,1.0,m2_m3_auto_center_v1
10020,1,6.401574707031273,66.99324236251414,111.478728,0.3843841552734375,True,1.0,m2_m3_auto_center_v1
10020,2,8.111474609375023,68.0428259074688,224.22439199999997,0.3900604248046875,True,1.0,m2_m3_auto_center_v1
10020,3,9.286279296875023,89.75552837364376,348.49493199999995,0.3919525146484375,True,1.0,m2_m3_auto_center_v1
10020,4,10.605371093750023,60.61019841581583,525.1691400000001,0.3637237548828125,True,1.0,m2_m3_auto_center_v1
10020,5,12.537011718750023,51.95475718937814,661.361998,0.3425445556640625,True,1.0,m2_m3_auto_center_v1
10020,6,16.246972656250023,95.4451085999608,654.34656,0.3568572998046875,True,1.0,m2_m3_auto_center_v1
10020,7,18.963037109375023,42.05521254334599,764.104554,0.264404296875,True,1.0,m2_m3_auto_center_v1
10020,8,18.205468750000023,76.1514266487211,584.807436,0.3203887939453125,True,1.0,m2_m3_auto_center_v1
10020,9,16.421777343750023,101.58617282286286,383.55576,0.31903076171875,True,1.0,m2_m3_auto_center_v1
10020,10,13.681054687500023,73.98213911801577,271.45766899999995,0.33905029296875,True,1.0,m2_m3_auto_center_v1
10020,11,9.645898437500023,73.29680258408189,163.88304,0.3559722900390625,True,1.0,m2_m3_auto_center_v1
